,Unnamed: 0,Datetime,Tweet Id,Text,Username,tokens,Party,tweet_web_r,sentiment_score,retweet,sentiment
508,508,2022-04-07 16:58:31+00:00,1.51e+18,"He expressed gratitude for garlanding the statue of Baba Saheb Bhimrao Ambedkar ji at Hanuman Mandir Square, High Court and for the grand welcome to the local workers.",kpmaurya1,"['He', 'expressed', 'gratitude', 'for', 'garlanding', 'the', 'statue', 'of', 'Baba', 'Saheb', 'Bhimrao', 'Ambedkar', 'ji', 'at', 'Hanuman', 'Mandir', 'Square,', 'High', 'Court', 'and', 'for', 'the', 'grand', 'welcome', 'to', 'the', 'local', 'workers.']",BJP,"He expressed gratitude for garlanding the statue of Baba Saheb Bhimrao Ambedkar ji at Hanuman Mandir Square, High Court and for the grand welcome to the local workers.",0.8519,False,1
509,509,2022-04-07 16:34:41+00:00,1.51e+18,"In Prayagraj, I had the privilege of having darshan and worship of well-known Shaktipeeth Mata Alop Shankari ji and Shri Beni Madhav Bhagwan ji Maharaj and Sankat Mochan Hanuman ji Maharaj. After that by distributing the prasad of the Lord, he himself also accepted it.",kpmaurya1,"['In', 'Prayagraj,', 'I', 'had', 'the', 'privilege', 'of', 'having', 'darshan', 'and', 'worship', 'of', 'well-known', 'Shaktipeeth', 'Mata', 'Alop', 'Shankari', 'ji', 'and', 'Shri', 'Beni', 'Madhav', 'Bhagwan', 'ji', 'Maharaj', 'and', 'Sankat', 'Mochan', 'Hanuman', 'ji', 'Maharaj.', 'After', 'that', 'by', 'distributing', 'the', 'prasad', 'of', 'the', 'Lord,', 'he', 'himself', 'also', 'accepted', 'it.']",BJP,"In Prayagraj, I had the privilege of having darshan and worship of well-known Shaktipeeth Mata Alop Shankari ji and Shri Beni Madhav Bhagwan ji Maharaj and Sankat Mochan Hanuman ji Maharaj. After that by distributing the prasad of the Lord, he himself also accepted it.",0.7003,False,1
510,510,2022-04-07 15:29:30+00:00,1.51e+18,"Paid floral tributes at the statues of Maharishi Bharadwaj ji, Amar Shaheed Chandrashekhar Azad ji, Pandit Deendayal Upadhyay ji and Mahatma Gandhi ji installed at different places in Prayagraj.",kpmaurya1,"['Paid', 'floral', 'tributes', 'at', 'the', 'statues', 'of', 'Maharishi', 'Bharadwaj', 'ji,', 'Amar', 'Shaheed', 'Chandrashekhar', 'Azad', 'ji,', 'Pandit', 'Deendayal', 'Upadhyay', 'ji', 'and', 'Mahatma', 'Gandhi', 'ji', 'installed', 'at', 'different', 'places', 'in', 'Prayagraj.']",BJP,"Paid floral tributes at the statues of Maharishi Bharadwaj ji, Amar Shaheed Chandrashekhar Azad ji, Pandit Deendayal Upadhyay ji and Mahatma Gandhi ji installed at different places in Prayagraj.",0.0,False,1
511,511,2022-04-07 14:17:07+00:00,1.51e+18,"In Dhumanganj of Kumbh city Prayag Raj, the local people and members and advocates of High Court Bar Association welcomed with flower garlands. I express my heartfelt gratitude for all this love and affection.",kpmaurya1,"['In', 'Dhumanganj', 'of', 'Kumbh', 'city', 'Prayag', 'Raj,', 'the', 'local', 'people', 'and', 'members', 'and', 'advocates', 'of', 'High', 'Court', 'Bar', 'Association', 'welcomed', 'with', 'flower', 'garlands.', 'I', 'express', 'my', 'heartfelt', 'gratitude', 'for', 'all', 'this', 'love', 'and', 'affection.']",BJP,"In Dhumanganj of Kumbh city Prayag Raj, the local people and members and advocates of High Court Bar Association welcomed with flower garlands. I express my heartfelt gratitude for all this love and affection.",0.9559,False,1
512,512,2022-04-07 12:44:28+00:00,1.51e+18,"I am grateful to the people of Prayagraj for all your love, respect and blessings.

#ThankYouPrayagraj",kpmaurya1,"['I', 'am', 'grateful', 'to', 'the', 'people', 'of', 'Prayagraj', 'for', 'all', 'your', 'love,', 'respect', 'and', 'blessings.\n\n#ThankYouPrayagraj']",BJP,"I am grateful to the people of Prayagraj for all your love, respect and blessings.

#ThankYouPrayagraj",0.93,False,1
513,513,2022-04-07 12:30:04+00:00,1.51e+18,"On entering the Sangam city of Prayagraj, I express my gratitude for the love, affection and blessings of the workers of Salahpur Manouri, Bhagwatpur More and Mundera.",kpmaurya1,"['On', 'entering', 'the', 'Sangam', 'city', 'of', 'Prayagraj,', 'I', 'express', 'my', 'gratitude', 'for', 'the', 'love,', 'affection', 'and', 'blessings', 'of', 'the', 'workers', 'of', 'Salahpur', 'Manouri,', 'Bhagwatpur', 'More', 'and', 'Mundera.']",BJP,"On entering the Sangam city of Prayagraj, I express my gratitude for the love, affection and blessings of the workers of Salahpur Manouri, Bhagwatpur More and Mundera.",0.9371,False,1
514,514,2022-04-07 12:10:14+00:00,1.51e+18,"Thanks and greetings to all of you Kaushambi residents.
#ThankYouKaushambi",kpmaurya1,"['Thanks', 'and', 'greetings', 'to', 'all', 'of', 'you', 'Kaushambi', 'residents.\n#ThankYouKaushambi']",BJP,"Thanks and greetings to all of you Kaushambi residents.
#ThankYouKaushambi",0.6908,False,1
515,515,2022-04-07 11:51:39+00:00,1.51e+18,"The entire Mufti of district Kaushambi met the party officials, local people and workers and expressed gratitude for the love and affection shown by them.
Heartfelt gratitude and thank you very much for all the affection, love and blessings you have met in district Kaushambi!",kpmaurya1,"['The', 'entire', 'Mufti', 'of', 'district', 'Kaushambi', 'met', 'the', 'party', 'officials,', 'local', 'people', 'and', 'workers', 'and', 'expressed', 'gratitude', 'for', 'the', 'love', 'and', 'affection', 'shown', 'by', 'them.\nHeartfelt', 'gratitude', 'and', 'thank', 'you', 'very', 'much', 'for', 'all', 'the', 'affection,', 'love', 'and', 'blessings', 'you', 'have', 'met', 'in', 'district', 'Kaushambi!']",BJP,"The entire Mufti of district Kaushambi met the party officials, local people and workers and expressed gratitude for the love and affection shown by them.
Heartfelt gratitude and thank you very much for all the affection, love and blessings you have met in district Kaushambi!",0.9875,False,1
516,516,2022-04-07 11:09:26+00:00,1.51e+18,"During the departure from district Kaushambi to Sangam city Prayagraj, a grand welcome was given by the local people and workers in Muratganj. Thank you very much to all of you.",kpmaurya1,"['During', 'the', 'departure', 'from', 'district', 'Kaushambi', 'to', 'Sangam', 'city', 'Prayagraj,', 'a', 'grand', 'welcome', 'was', 'given', 'by', 'the', 'local', 'people', 'and', 'workers', 'in', 'Muratganj.', 'Thank', 'you', 'very', 'much', 'to', 'all', 'of', 'you.']",BJP,"During the departure from district Kaushambi to Sangam city Prayagraj, a grand welcome was given by the local people and workers in Muratganj. Thank you very much to all of you.",0.8176,False,1
517,517,2022-04-07 11:07:18+00:00,1.51e+18,I had the good fortune of having darshan and worship of Shri Hanuman ji after reaching the Hanuman temple at Kasia.,kpmaurya1,"['I', 'had', 'the', 'good', 'fortune', 'of', 'having', 'darshan', 'and', 'worship', 'of', 'Shri', 'Hanuman', 'ji', 'after', 'reaching', 'the', 'Hanuman', 'temple', 'at', 'Kasia.']",BJP,I had the good fortune of having darshan and worship of Shri Hanuman ji after reaching the Hanuman temple at Kasia.,0.7096,False,1
518,518,2022-04-07 10:18:08+00:00,1.51e+18,Thanks to the people of Sirathu whose blessings have given me the opportunity to serve you. Thank you to those who voted for me in the assembly elections. I will definitely win the trust of others. Sirathu's son will continue to serve you forever!,kpmaurya1,"['Thanks', 'to', 'the', 'people', 'of', 'Sirathu', 'whose', 'blessings', 'have', 'given', 'me', 'the', 'opportunity', 'to', 'serve', 'you.', 'Thank', 'you', 'to', 'those', 'who', 'voted', 'for', 'me', 'in', 'the', 'assembly', 'elections.', 'I', 'will', 'definitely', 'win', 'the', 'trust', 'of', 'others.', ""Sirathu's"", 'son', 'will', 'continue', 'to', 'serve', 'you', 'forever!']",BJP,Thanks to the people of Sirathu whose blessings have given me the opportunity to serve you. Thank you to those who voted for me in the assembly elections. I will definitely win the trust of others. Sirathu's son will continue to serve you forever!,0.9674,False,1
519,519,2022-04-07 09:48:47+00:00,1.51e+18,Received the blessings of Pujya Mata ji in Sirathu.,kpmaurya1,"['Received', 'the', 'blessings', 'of', 'Pujya', 'Mata', 'ji', 'in', 'Sirathu.']",BJP,Received the blessings of Pujya Mata ji in Sirathu.,0.5423,False,1
520,520,2022-04-07 09:43:14+00:00,1.51e+18,I am sincerely grateful to the local people for welcoming them with flowers at the ancestral residence of Sirathu Vidhan Sabha.,kpmaurya1,"['I', 'am', 'sincerely', 'grateful', 'to', 'the', 'local', 'people', 'for', 'welcoming', 'them', 'with', 'flowers', 'at', 'the', 'ancestral', 'residence', 'of', 'Sirathu', 'Vidhan', 'Sabha.']",BJP,I am sincerely grateful to the local people for welcoming them with flowers at the ancestral residence of Sirathu Vidhan Sabha.,0.8402,False,1
521,521,2022-04-07 09:05:54+00:00,1.51e+18,"Wreaths were laid on the statues of Tathagata Gautam Buddha ji, Emperor Ashok ji, Bhimrao Ambedkar ji, Sardar Vallabhbhai Patel ji, Pandit Atal Bihari Vajpayee ji at Maa Sheetla guest house located in Kaushambi and held a meeting with party officials and public representatives and workers.",kpmaurya1,"['Wreaths', 'were', 'laid', 'on', 'the', 'statues', 'of', 'Tathagata', 'Gautam', 'Buddha', 'ji,', 'Emperor', 'Ashok', 'ji,', 'Bhimrao', 'Ambedkar', 'ji,', 'Sardar', 'Vallabhbhai', 'Patel', 'ji,', 'Pandit', 'Atal', 'Bihari', 'Vajpayee', 'ji', 'at', 'Maa', 'Sheetla', 'guest', 'house', 'located', 'in', 'Kaushambi', 'and', 'held', 'a', 'meeting', 'with', 'party', 'officials', 'and', 'public', 'representatives', 'and', 'workers.']",BJP,"Wreaths were laid on the statues of Tathagata Gautam Buddha ji, Emperor Ashok ji, Bhimrao Ambedkar ji, Sardar Vallabhbhai Patel ji, Pandit Atal Bihari Vajpayee ji at Maa Sheetla guest house located in Kaushambi and held a meeting with party officials and public representatives and workers.",0.4019,False,1
522,522,2022-04-07 09:03:04+00:00,1.51e+18,Welcomed by the local people and workers at the crooked turn of the Sirathu assembly. Thank you all.,kpmaurya1,"['Welcomed', 'by', 'the', 'local', 'people', 'and', 'workers', 'at', 'the', 'crooked', 'turn', 'of', 'the', 'Sirathu', 'assembly.', 'Thank', 'you', 'all.']",BJP,Welcomed by the local people and workers at the crooked turn of the Sirathu assembly. Thank you all.,0.5994,False,1
523,523,2022-04-07 08:17:25+00:00,1.51e+18,"Had the good fortune of worshiping and performing aarti after visiting Mata Sheetla ji in Kaushambi's Kada Dham temple.
Prayed to Mother Sheetla ji for the welfare of all the people of the state.",kpmaurya1,"['Had', 'the', 'good', 'fortune', 'of', 'worshiping', 'and', 'performing', 'aarti', 'after', 'visiting', 'Mata', 'Sheetla', 'ji', 'in', ""Kaushambi's"", 'Kada', 'Dham', 'temple.\nPrayed', 'to', 'Mother', 'Sheetla', 'ji', 'for', 'the', 'welfare', 'of', 'all', 'the', 'people', 'of', 'the', 'state.']",BJP,"Had the good fortune of worshiping and performing aarti after visiting Mata Sheetla ji in Kaushambi's Kada Dham temple.
Prayed to Mother Sheetla ji for the welfare of all the people of the state.",0.5994,False,1
524,524,2022-04-07 08:03:22+00:00,1.51e+18,"Today, after becoming Deputy Chief Minister in home district Kaushambi, on the first arrival, party officials and workers and local residents were welcomed with flowers and garlands at many places including Alapur, Lehdri Pul, Garhi, Deviganj. This love and affection of all of you is the wealth of my life. Hearty thanks.,",kpmaurya1,"['Today,', 'after', 'becoming', 'Deputy', 'Chief', 'Minister', 'in', 'home', 'district', 'Kaushambi,', 'on', 'the', 'first', 'arrival,', 'party', 'officials', 'and', 'workers', 'and', 'local', 'residents', 'were', 'welcomed', 'with', 'flowers', 'and', 'garlands', 'at', 'many', 'places', 'including', 'Alapur,', 'Lehdri', 'Pul,', 'Garhi,', 'Deviganj.', 'This', 'love', 'and', 'affection', 'of', 'all', 'of', 'you', 'is', 'the', 'wealth', 'of', 'my', 'life.', 'Hearty', 'thanks.,']",BJP,"Today, after becoming Deputy Chief Minister in home district Kaushambi, on the first arrival, party officials and workers and local residents were welcomed with flowers and garlands at many places including Alapur, Lehdri Pul, Garhi, Deviganj. This love and affection of all of you is the wealth of my life. Hearty thanks.,",0.9423,False,1
525,525,2022-04-07 07:22:05+00:00,1.51e+18,Who should explain to Akhilesh Yadav that a terrorist is a psychopath!,kpmaurya1,"['Who', 'should', 'explain', 'to', 'Akhilesh', 'Yadav', 'that', 'a', 'terrorist', 'is', 'a', 'psychopath!']",BJP,Who should explain to Akhilesh Yadav that a terrorist is a psychopath!,-0.7177,False,0
526,526,2022-04-07 07:12:19+00:00,1.51e+18,"""Sarve Bhavantu Sukhinah Sarve Santu Niramaya.
Sarve bhadrani pashyantu ma kaschit dukhbhag bhavet.

Happy World Health Day to all the country and the people of the state.

""When your turn comes, you must get the corona vaccine, fulfill your responsibility towards your loved ones.""",kpmaurya1,"['""Sarve', 'Bhavantu', 'Sukhinah', 'Sarve', 'Santu', 'Niramaya.\nSarve', 'bhadrani', 'pashyantu', 'ma', 'kaschit', 'dukhbhag', 'bhavet.\n\nHappy', 'World', 'Health', 'Day', 'to', 'all', 'the', 'country', 'and', 'the', 'people', 'of', 'the', 'state.\n\n""When', 'your', 'turn', 'comes,', 'you', 'must', 'get', 'the', 'corona', 'vaccine,', 'fulfill', 'your', 'responsibility', 'towards', 'your', 'loved', 'ones.""']",BJP,"""Sarve Bhavantu Sukhinah Sarve Santu Niramaya.
Sarve bhadrani pashyantu ma kaschit dukhbhag bhavet.

Happy World Health Day to all the country and the people of the state.

""When your turn comes, you must get the corona vaccine, fulfill your responsibility towards your loved ones.""",0.8885,False,1
527,527,2022-04-07 06:42:31+00:00,1.51e+18,"Today, during the departure of Kaushambi district, many places including Unchahar, Nawabganj were welcomed with flower garlands by party officials and divine workers and local residents. I express my heartfelt gratitude for all this love and affection.",kpmaurya1,"['Today,', 'during', 'the', 'departure', 'of', 'Kaushambi', 'district,', 'many', 'places', 'including', 'Unchahar,', 'Nawabganj', 'were', 'welcomed', 'with', 'flower', 'garlands', 'by', 'party', 'officials', 'and', 'divine', 'workers', 'and', 'local', 'residents.', 'I', 'express', 'my', 'heartfelt', 'gratitude', 'for', 'all', 'this', 'love', 'and', 'affection.']",BJP,"Today, during the departure of Kaushambi district, many places including Unchahar, Nawabganj were welcomed with flower garlands by party officials and divine workers and local residents. I express my heartfelt gratitude for all this love and affection.",0.9747,False,1
528,528,2022-04-07 05:32:11+00:00,1.51e+18,"The attacker in Gorakhnath temple is a terrorist that the investigating agency will decide on the basis of criminal investigation and facts, but the politics of Muslim appeasement has made Mr. Akhilesh Yadav's statement a mockery of the public's security, the terrorist, who is the culprit, this SP will not decide. ,
#sp_means_crime_terror_ka_with",kpmaurya1,"['The', 'attacker', 'in', 'Gorakhnath', 'temple', 'is', 'a', 'terrorist', 'that', 'the', 'investigating', 'agency', 'will', 'decide', 'on', 'the', 'basis', 'of', 'criminal', 'investigation', 'and', 'facts,', 'but', 'the', 'politics', 'of', 'Muslim', 'appeasement', 'has', 'made', 'Mr.', 'Akhilesh', ""Yadav's"", 'statement', 'a', 'mockery', 'of', 'the', ""public's"", 'security,', 'the', 'terrorist,', 'who', 'is', 'the', 'culprit,', 'this', 'SP', 'will', 'not', 'decide.', ',\n#sp_means_crime_terror_ka_with']",BJP,"The attacker in Gorakhnath temple is a terrorist that the investigating agency will decide on the basis of criminal investigation and facts, but the politics of Muslim appeasement has made Mr. Akhilesh Yadav's statement a mockery of the public's security, the terrorist, who is the culprit, this SP will not decide. ,
#sp_means_crime_terror_ka_with",-0.93,False,0
529,529,2022-04-07 04:54:03+00:00,1.51e+18,"Courtesy meeting with Shri Sunil Bharala ji, President of Labor Welfare Council, Uttar Pradesh at Lucknow residence. @sunilbharala",kpmaurya1,"['Courtesy', 'meeting', 'with', 'Shri', 'Sunil', 'Bharala', 'ji,', 'President', 'of', 'Labor', 'Welfare', 'Council,', 'Uttar', 'Pradesh', 'at', 'Lucknow', 'residence.', '@sunilbharala']",BJP,"Courtesy meeting with Shri Sunil Bharala ji, President of Labor Welfare Council, Uttar Pradesh at Lucknow residence. @sunilbharala",0.3612,False,1
530,530,2022-04-07 04:47:59+00:00,1.51e+18,"Before leaving home district Kaushambi, while hearing the problems and complaints of people coming from different districts of the state at Lucknow residence, he directed the concerned officers for redressal on priority.",kpmaurya1,"['Before', 'leaving', 'home', 'district', 'Kaushambi,', 'while', 'hearing', 'the', 'problems', 'and', 'complaints', 'of', 'people', 'coming', 'from', 'different', 'districts', 'of', 'the', 'state', 'at', 'Lucknow', 'residence,', 'he', 'directed', 'the', 'concerned', 'officers', 'for', 'redressal', 'on', 'priority.']",BJP,"Before leaving home district Kaushambi, while hearing the problems and complaints of people coming from different districts of the state at Lucknow residence, he directed the concerned officers for redressal on priority.",-0.6597,False,0
531,531,2022-04-07 04:46:34+00:00,1.51e+18,"Today, at the official residence of Lucknow, a courtesy call on popular MLA from Jagdishpur Vidhan Sabha and outgoing Hon'ble Minister of State Shri Suresh Pasi ji. @SureshPasiBJP",kpmaurya1,"['Today,', 'at', 'the', 'official', 'residence', 'of', 'Lucknow,', 'a', 'courtesy', 'call', 'on', 'popular', 'MLA', 'from', 'Jagdishpur', 'Vidhan', 'Sabha', 'and', 'outgoing', ""Hon'ble"", 'Minister', 'of', 'State', 'Shri', 'Suresh', 'Pasi', 'ji.', '@SureshPasiBJP']",BJP,"Today, at the official residence of Lucknow, a courtesy call on popular MLA from Jagdishpur Vidhan Sabha and outgoing Hon'ble Minister of State Shri Suresh Pasi ji. @SureshPasiBJP",0.7579,False,1
532,532,2022-04-07 00:52:05+00:00,1.51e+18,"Humble tribute to the famous litterateur of mother tongue Hindi and Devbhasha Sanskrit, Bharat Bharati and Padma Shri awardee Acharya Janaki Vallabh Shastri ji on his death anniversary.",kpmaurya1,"['Humble', 'tribute', 'to', 'the', 'famous', 'litterateur', 'of', 'mother', 'tongue', 'Hindi', 'and', 'Devbhasha', 'Sanskrit,', 'Bharat', 'Bharati', 'and', 'Padma', 'Shri', 'awardee', 'Acharya', 'Janaki', 'Vallabh', 'Shastri', 'ji', 'on', 'his', 'death', 'anniversary.']",BJP,"Humble tribute to the famous litterateur of mother tongue Hindi and Devbhasha Sanskrit, Bharat Bharati and Padma Shri awardee Acharya Janaki Vallabh Shastri ji on his death anniversary.",-0.2732,False,0
533,533,2022-04-07 00:51:00+00:00,1.51e+18,"Tributes to the great musician of the century, famous sitarist 'Bharat Ratna' Pt. Ravi Shankar, who took Indian classical music to every corner of the world, on his birth anniversary.

#RaviShankar",kpmaurya1,"['Tributes', 'to', 'the', 'great', 'musician', 'of', 'the', 'century,', 'famous', 'sitarist', ""'Bharat"", ""Ratna'"", 'Pt.', 'Ravi', 'Shankar,', 'who', 'took', 'Indian', 'classical', 'music', 'to', 'every', 'corner', 'of', 'the', 'world,', 'on', 'his', 'birth', 'anniversary.\n\n#RaviShankar']",BJP,"Tributes to the great musician of the century, famous sitarist 'Bharat Ratna' Pt. Ravi Shankar, who took Indian classical music to every corner of the world, on his birth anniversary.

#RaviShankar",0.6249,False,1
534,534,2022-04-07 00:50:02+00:00,1.51e+18,"""Katyayani Mahamaye, Mahayoginyadhishwari.
Nandagopsutam devi, husband me kuru te namah.""

May all the people of the country and the state get happiness, prosperity and good health by worshiping the sixth form of Mahishasur Mardini Maa Bhagwati, Mother Katyayani.

#Navratri #navratri2022 #MaaKatyayani",kpmaurya1,"['""Katyayani', 'Mahamaye,', 'Mahayoginyadhishwari.\nNandagopsutam', 'devi,', 'husband', 'me', 'kuru', 'te', 'namah.""\n\nMay', 'all', 'the', 'people', 'of', 'the', 'country', 'and', 'the', 'state', 'get', 'happiness,', 'prosperity', 'and', 'good', 'health', 'by', 'worshiping', 'the', 'sixth', 'form', 'of', 'Mahishasur', 'Mardini', 'Maa', 'Bhagwati,', 'Mother', 'Katyayani.\n\n#Navratri', '#navratri2022', '#MaaKatyayani']",BJP,"""Katyayani Mahamaye, Mahayoginyadhishwari.
Nandagopsutam devi, husband me kuru te namah.""

May all the people of the country and the state get happiness, prosperity and good health by worshiping the sixth form of Mahishasur Mardini Maa Bhagwati, Mother Katyayani.

#Navratri #navratri2022 #MaaKatyayani",0.8176,False,1
535,535,2022-04-07 00:48:56+00:00,1.51e+18,"""Om Jai Yamuna Mata""

""Namo Mat Bhaya Harni Shubh Mangal Karni""
The mind is restless, you are without Vaitarni

Hearty congratulations and best wishes to all the people of the country and the state on the birth anniversary of mother Yamuna ji, who has irrigated this holy earth since time immemorial and made the root-conscious to flourish with her blessings.

#MaaYamunaJayanti2022",kpmaurya1,"['""Om', 'Jai', 'Yamuna', 'Mata""\n\n""Namo', 'Mat', 'Bhaya', 'Harni', 'Shubh', 'Mangal', 'Karni""\nThe', 'mind', 'is', 'restless,', 'you', 'are', 'without', 'Vaitarni\n\nHearty', 'congratulations', 'and', 'best', 'wishes', 'to', 'all', 'the', 'people', 'of', 'the', 'country', 'and', 'the', 'state', 'on', 'the', 'birth', 'anniversary', 'of', 'mother', 'Yamuna', 'ji,', 'who', 'has', 'irrigated', 'this', 'holy', 'earth', 'since', 'time', 'immemorial', 'and', 'made', 'the', 'root-conscious', 'to', 'flourish', 'with', 'her', 'blessings.\n\n#MaaYamunaJayanti2022']",BJP,"""Om Jai Yamuna Mata""

""Namo Mat Bhaya Harni Shubh Mangal Karni""
The mind is restless, you are without Vaitarni

Hearty congratulations and best wishes to all the people of the country and the state on the birth anniversary of mother Yamuna ji, who has irrigated this holy earth since time immemorial and made the root-conscious to flourish with her blessings.

#MaaYamunaJayanti2022",0.6192,False,1
536,536,2022-04-06 14:33:33+00:00,1.51e+18,"The party is going to start Social Justice Fortnight from today.

I urge you all to actively join this campaign.

Make the countrymen aware of the schemes the government is running for the poor.

- Hon'ble Prime Minister Shri Narendra Modi ji",kpmaurya1,"['The', 'party', 'is', 'going', 'to', 'start', 'Social', 'Justice', 'Fortnight', 'from', 'today.\n\nI', 'urge', 'you', 'all', 'to', 'actively', 'join', 'this', 'campaign.\n\nMake', 'the', 'countrymen', 'aware', 'of', 'the', 'schemes', 'the', 'government', 'is', 'running', 'for', 'the', 'poor.\n\n-', ""Hon'ble"", 'Prime', 'Minister', 'Shri', 'Narendra', 'Modi', 'ji']",BJP,"The party is going to start Social Justice Fortnight from today.

I urge you all to actively join this campaign.

Make the countrymen aware of the schemes the government is running for the poor.

- Hon'ble Prime Minister Shri Narendra Modi ji",0.7579,False,1
537,537,2022-04-06 14:31:15+00:00,1.51e+18,"Today, at Lucknow residence, a courtesy call on Dr. Kushwaha, popular MLA from Jharkhand's Panki Vidhan Sabha, Shashibhushan Mehta. @Mlasbmehta",kpmaurya1,"['Today,', 'at', 'Lucknow', 'residence,', 'a', 'courtesy', 'call', 'on', 'Dr.', 'Kushwaha,', 'popular', 'MLA', 'from', ""Jharkhand's"", 'Panki', 'Vidhan', 'Sabha,', 'Shashibhushan', 'Mehta.', '@Mlasbmehta']",BJP,"Today, at Lucknow residence, a courtesy call on Dr. Kushwaha, popular MLA from Jharkhand's Panki Vidhan Sabha, Shashibhushan Mehta. @Mlasbmehta",0.6486,False,1
538,538,2022-04-06 13:21:36+00:00,1.51e+18,"Today, on the occasion of the 42nd Foundation Day of the Bharatiya Janata Party, I also contributed in the 'Micro Donation' campaign by NaMo App.

#SthapnaDiwas

You can also participate in the campaign through this link @BJP4India @BJP4UP",kpmaurya1,"['Today,', 'on', 'the', 'occasion', 'of', 'the', '42nd', 'Foundation', 'Day', 'of', 'the', 'Bharatiya', 'Janata', 'Party,', 'I', 'also', 'contributed', 'in', 'the', ""'Micro"", ""Donation'"", 'campaign', 'by', 'NaMo', 'App.\n\n#SthapnaDiwas\n\nYou', 'can', 'also', 'participate', 'in', 'the', 'campaign', 'through', 'this', 'link', '@BJP4India', '@BJP4UP']",BJP,"Today, on the occasion of the 42nd Foundation Day of the Bharatiya Janata Party, I also contributed in the 'Micro Donation' campaign by NaMo App.

#SthapnaDiwas

You can also participate in the campaign through this link @BJP4India @BJP4UP",0.4019,False,1
539,539,2022-04-06 07:24:54+00:00,1.51e+18,Courtesy meeting with former MP from Ballia Lok Sabha constituency Shri Bharat Singh ji at Lucknow residence today.,kpmaurya1,"['Courtesy', 'meeting', 'with', 'former', 'MP', 'from', 'Ballia', 'Lok', 'Sabha', 'constituency', 'Shri', 'Bharat', 'Singh', 'ji', 'at', 'Lucknow', 'residence', 'today.']",BJP,Courtesy meeting with former MP from Ballia Lok Sabha constituency Shri Bharat Singh ji at Lucknow residence today.,0.3612,False,1
540,540,2022-04-06 07:15:47+00:00,1.51e+18,"Today on the 42nd foundation day of Bharatiya Janata Party in Lucknow, along with the party office bearers, received guidance from the powerful speech of Hon'ble Prime Minister Shri Narendra Modi.
On this occasion, warm wishes were given to the hardworking and energetic workers on the foundation day.",kpmaurya1,"['Today', 'on', 'the', '42nd', 'foundation', 'day', 'of', 'Bharatiya', 'Janata', 'Party', 'in', 'Lucknow,', 'along', 'with', 'the', 'party', 'office', 'bearers,', 'received', 'guidance', 'from', 'the', 'powerful', 'speech', 'of', ""Hon'ble"", 'Prime', 'Minister', 'Shri', 'Narendra', 'Modi.\nOn', 'this', 'occasion,', 'warm', 'wishes', 'were', 'given', 'to', 'the', 'hardworking', 'and', 'energetic', 'workers', 'on', 'the', 'foundation', 'day.']",BJP,"Today on the 42nd foundation day of Bharatiya Janata Party in Lucknow, along with the party office bearers, received guidance from the powerful speech of Hon'ble Prime Minister Shri Narendra Modi.
On this occasion, warm wishes were given to the hardworking and energetic workers on the foundation day.",0.9118,False,1
542,542,2022-04-06 05:06:37+00:00,1.51e+18,"Our government is working keeping the national interest paramount.

Today the country also has policies, it is also fixed.

Today the country has decision-making power as well as determination-power.

Therefore, today we are setting goals, we are also fulfilling them.

- Honorable #PM Shri @narendramodi ji

#SthapnaDiwas",kpmaurya1,"['Our', 'government', 'is', 'working', 'keeping', 'the', 'national', 'interest', 'paramount.\n\nToday', 'the', 'country', 'also', 'has', 'policies,', 'it', 'is', 'also', 'fixed.\n\nToday', 'the', 'country', 'has', 'decision-making', 'power', 'as', 'well', 'as', 'determination-power.\n\nTherefore,', 'today', 'we', 'are', 'setting', 'goals,', 'we', 'are', 'also', 'fulfilling', 'them.\n\n-', 'Honorable', '#PM', 'Shri', '@narendramodi', 'ji\n\n#SthapnaDiwas']",BJP,"Our government is working keeping the national interest paramount.

Today the country also has policies, it is also fixed.

Today the country has decision-making power as well as determination-power.

Therefore, today we are setting goals, we are also fulfilling them.

- Honorable #PM Shri @narendramodi ji

#SthapnaDiwas",0.8225,False,1
543,543,2022-04-06 05:05:30+00:00,1.51e+18,"Today, there is an India in front of the world which stands firm for its interests, without any fear or pressure.

When the whole world is divided into two opposite poles, then India is being seen as a country which can speak firmly of humanity.
- Honorable #PM Shri @narendramodi ji

#SthapnaDiwas",kpmaurya1,"['Today,', 'there', 'is', 'an', 'India', 'in', 'front', 'of', 'the', 'world', 'which', 'stands', 'firm', 'for', 'its', 'interests,', 'without', 'any', 'fear', 'or', 'pressure.\n\nWhen', 'the', 'whole', 'world', 'is', 'divided', 'into', 'two', 'opposite', 'poles,', 'then', 'India', 'is', 'being', 'seen', 'as', 'a', 'country', 'which', 'can', 'speak', 'firmly', 'of', 'humanity.\n-', 'Honorable', '#PM', 'Shri', '@narendramodi', 'ji\n\n#SthapnaDiwas']",BJP,"Today, there is an India in front of the world which stands firm for its interests, without any fear or pressure.

When the whole world is divided into two opposite poles, then India is being seen as a country which can speak firmly of humanity.
- Honorable #PM Shri @narendramodi ji

#SthapnaDiwas",0.7121,False,1
